Hariltsagchdiin_id,Credit_onoo,Bairshil,Huis,Nas,Dansan_dahi_mongo_usd,Avsan_uilchilgeenii_too,Olon_ulsiin_kardtai_eseh,Idevhtei_hariltsagch_eseh,Avdag_Tsalin_usd,zeel_avsan_eseh
15589230,612,Mongolia,Emegtei,63,126473.33,1,Ugui,Tiim,147545.65,Ugui
15775490,660,Mongolia,Emegtei,38,110570.78,2,Tiim,Ugui,195906.59,Ugui
15749727,829,Japan,Eregtei,50,0,2,Ugui,Tiim,178458.86,Ugui
15619238,567,Japan,Eregtei,29,0,2,Tiim,Ugui,156125.72,Ugui
15593468,850,Mongolia,Emegtei,33,0,2,Tiim,Tiim,11159.19,Ugui
15718454,712,Japan,Emegtei,44,0,2,Ugui,Ugui,45738.94,Ugui
15789498,562,Mongolia,Eregtei,30,111099.79,2,Ugui,Ugui,140650.19,Ugui
15744691,755,Mongolia,Emegtei,29,0,3,Tiim,Ugui,4733.94,Ugui
15708289,793,Japan,Eregtei,25,100913.57,1,Ugui,Ugui,10579.72,Ugui
15790412,471,Japan,Eregtei,26,0,2,Tiim,Tiim,179655.87,Ugui
15741416,707,Mongolia,Eregtei,42,16893.59,1,Tiim,Tiim,77502.56,Ugui
15598894,784,Japan,Eregtei,38,122267.85,1,Ugui,Ugui,145759.93,Ugui
15663294,703,Mongolia,Eregtei,32,125685.79,1,Tiim,Tiim,56246.72,Ugui
15572728,704,Japan,Eregtei,36,127397.34,1,Tiim,Ugui,151335.24,Ugui
15706729,662,Mongolia,Eregtei,38,105271.56,1,Ugui,Tiim,179833.45,Ugui
15674433,636,Germany,Emegtei,28,115265.14,1,Ugui,Ugui,191627.85,Ugui
15641170,640,Japan,Eregtei,36,0,1,Ugui,Ugui,173016.46,Ugui
15806284,739,Japan,Eregtei,31,0,2,Tiim,Tiim,58469.75,Ugui
15690958,767,Germany,Eregtei,23,139542.82,1,Ugui,Tiim,28038.28,Ugui
15606386,753,Germany,Emegtei,46,111512.75,3,Tiim,Ugui,159576.75,Tiim
15682322,714,Mongolia,Eregtei,37,148466.93,2,Ugui,Tiim,151280.96,Ugui
15579915,707,Mongolia,Eregtei,29,0,2,Tiim,Ugui,139953.94,Ugui
15681928,577,Mongolia,Emegtei,35,108155.49,1,Tiim,Ugui,105407.79,Ugui
15734005,633,Mongolia,Emegtei,42,0,2,Tiim,Ugui,56865.62,Ugui
15650432,849,Germany,Eregtei,41,84622.13,1,Tiim,Tiim,198072.16,Ugui
15592578,614,Japan,Emegtei,41,146997.64,2,Ugui,Ugui,137791.18,Ugui
15671243,558,Mongolia,Emegtei,47,0,2,Tiim,Ugui,103787.28,Ugui
15775709,832,Mongolia,Emegtei,27,98590.25,1,Tiim,Ugui,30912.89,Ugui
15702631,567,Mongolia,Emegtei,26,0,2,Tiim,Tiim,78651.55,Ugui
15602282,587,Germany,Emegtei,45,134980.74,1,Tiim,Tiim,123309.57,Tiim
15717879,712,Japan,Emegtei,79,108078.56,1,Tiim,Tiim,174118.93,Ugui
15740878,655,Japan,Emegtei,29,0,2,Ugui,Tiim,85736.26,Ugui
15794468,641,Mongolia,Emegtei,42,0,2,Ugui,Ugui,121138.77,Ugui
15773277,676,Mongolia,Eregtei,35,106836.67,2,Tiim,Ugui,84199.78,Ugui
15572657,472,Mongolia,Eregtei,29,102490.27,1,Ugui,Tiim,181224.56,Ugui
15800295,644,Germany,Eregtei,34,112746.54,2,Ugui,Ugui,141230.07,Ugui
15672397,598,Mongolia,Eregtei,38,125487.89,1,Ugui,Ugui,158111.71,Ugui
15684921,792,Japan,Eregtei,25,142862.21,1,Tiim,Tiim,130639.01,Ugui
15720676,700,Mongolia,Emegtei,37,0,2,Tiim,Ugui,17040.82,Ugui
15731829,616,Mongolia,Eregtei,34,0,2,Tiim,Ugui,25662.27,Ugui
15732672,743,Japan,Eregtei,35,79388.33,1,Tiim,Tiim,193360.69,Ugui
15692406,427,Mongolia,Eregtei,37,0,2,Tiim,Tiim,121485.1,Ugui
15764405,731,Mongolia,Eregtei,29,0,2,Tiim,Tiim,162452.65,Ugui
15757537,610,Mongolia,Emegtei,31,107784.65,1,Tiim,Tiim,141137.53,Ugui
15793307,724,Japan,Emegtei,41,142880.28,3,Ugui,Ugui,185541.2,Tiim
15660679,653,Japan,Emegtei,38,149571.94,1,Tiim,Ugui,118383.18,Ugui
15666856,774,Mongolia,Eregtei,49,142767.39,1,Tiim,Tiim,8214.41,Ugui
15687372,547,Germany,Eregtei,49,121537.71,2,Tiim,Ugui,46521.45,Tiim
15667289,719,Japan,Eregtei,50,0,2,Ugui,Ugui,10772.13,Ugui
15624641,740,Japan,Eregtei,43,0,1,Tiim,Ugui,199290.68,Tiim
15734610,543,Mongolia,Eregtei,42,89838.71,3,Tiim,Ugui,85983.54,Tiim
15631882,688,Germany,Eregtei,45,103399.87,1,Ugui,Ugui,129870.93,Ugui
15642709,474,Mongolia,Emegtei,30,0,2,Ugui,Ugui,63158.22,Ugui
15811026,505,Germany,Eregtei,43,136855.94,2,Tiim,Ugui,171070.52,Ugui
15596303,688,Mongolia,Emegtei,39,0,2,Tiim,Ugui,53222.15,Tiim
15787255,650,Germany,Emegtei,55,140891.46,3,Tiim,Tiim,179834.45,Tiim
15617166,610,Mongolia,Eregtei,37,0,1,Tiim,Ugui,114514.64,Ugui
15742442,705,Japan,Emegtei,46,89364.91,1,Ugui,Tiim,139162.15,Ugui
15758692,669,Mongolia,Emegtei,29,146011.4,1,Ugui,Ugui,50249.16,Ugui
15568238,650,Japan,Eregtei,20,0,2,Tiim,Tiim,113469.65,Ugui
15730353,550,Germany,Eregtei,29,145294.08,2,Tiim,Ugui,147484.13,Ugui
15731555,595,Germany,Emegtei,45,106000.12,1,Ugui,Ugui,191448.96,Tiim
15582404,572,Japan,Emegtei,26,0,2,Tiim,Ugui,119381.41,Ugui
15721462,622,Japan,Emegtei,58,0,2,Tiim,Tiim,33277.31,Ugui
15632899,662,Japan,Eregtei,20,104508.77,2,Ugui,Ugui,73107.53,Ugui
15808526,783,Germany,Emegtei,58,127539.3,1,Tiim,Tiim,96590.39,Tiim
15694349,714,Japan,Eregtei,44,0,1,Ugui,Tiim,6923.11,Ugui
15718465,671,Germany,Eregtei,51,96891.46,1,Tiim,Ugui,176403.33,Tiim
15682995,600,Mongolia,Emegtei,32,78535.25,1,Tiim,Ugui,64349.6,Ugui
15584776,847,Japan,Emegtei,37,112712.17,1,Tiim,Ugui,116097.26,Ugui
15777772,650,Japan,Eregtei,55,119618.42,1,Tiim,Tiim,29861.13,Ugui
15576156,710,Japan,Emegtei,28,0,1,Tiim,Ugui,48426.98,Ugui
15646756,682,Mongolia,Emegtei,33,74963.5,1,Tiim,Tiim,32770.56,Ugui
15742886,642,Mongolia,Eregtei,26,138023.79,2,Ugui,Tiim,117060.2,Ugui
15586135,536,Japan,Emegtei,28,0,1,Tiim,Tiim,136197.65,Ugui
15616152,754,Mongolia,Emegtei,47,185513.67,1,Tiim,Ugui,27438.83,Ugui
15721460,678,Mongolia,Eregtei,60,185648.56,1,Ugui,Ugui,192156.54,Tiim
15727317,533,Germany,Emegtei,49,102286.6,3,Tiim,Ugui,69409.37,Tiim
15649536,741,Germany,Eregtei,38,128015.83,1,Tiim,Ugui,58440.43,Ugui
15754929,757,Mongolia,Eregtei,31,39539.39,2,Ugui,Ugui,192519.39,Ugui
15572051,721,Mongolia,Eregtei,40,0,1,Tiim,Tiim,144874.67,Ugui
15668142,700,Mongolia,Eregtei,37,77608.46,2,Tiim,Tiim,175373.46,Ugui
15701176,663,Mongolia,Eregtei,26,141462.13,1,Tiim,Ugui,440.2,Ugui
15708422,677,Japan,Emegtei,35,0,2,Ugui,Ugui,76637.38,Ugui
15655632,655,Mongolia,Eregtei,27,131691.33,1,Tiim,Ugui,49480.66,Ugui
15744606,832,Japan,Eregtei,29,93833.86,1,Ugui,Tiim,10417.87,Ugui
15612140,721,Japan,Emegtei,46,137933.39,1,Tiim,Tiim,67976.57,Ugui
15656086,542,Japan,Eregtei,54,105770.14,1,Ugui,Tiim,140929.98,Tiim
15655298,654,Japan,Emegtei,54,0,2,Ugui,Tiim,47139.06,Ugui
15644796,821,Japan,Emegtei,38,0,2,Ugui,Tiim,126241.4,Tiim
15726250,508,Mongolia,Emegtei,38,166328.65,2,Ugui,Tiim,22614.19,Ugui
15764432,588,Germany,Emegtei,42,164307.77,1,Tiim,Ugui,48498.19,Ugui
15631721,691,Germany,Eregtei,38,163965.69,2,Ugui,Tiim,103511.26,Ugui
15707479,664,Mongolia,Eregtei,40,125608.72,1,Tiim,Ugui,122073.48,Ugui
15579826,439,Mongolia,Emegtei,66,0,1,Tiim,Ugui,65535.56,Ugui
15668104,479,Japan,Eregtei,37,118433.94,1,Ugui,Tiim,160060.9,Ugui
15641604,850,Mongolia,Emegtei,55,98488.08,1,Tiim,Ugui,155879.57,Tiim
15587240,518,Mongolia,Eregtei,40,0,2,Ugui,Tiim,194416.58,Ugui
15680767,717,Germany,Emegtei,64,98362.35,2,Tiim,Tiim,21630.21,Ugui
15601594,698,Mongolia,Emegtei,51,144237.91,4,Tiim,Ugui,157143.61,Tiim
15589969,850,Mongolia,Eregtei,34,0,1,Ugui,Tiim,52796.31,Ugui
15703728,700,Japan,Eregtei,47,0,1,Tiim,Ugui,121798.52,Tiim
15617790,626,Mongolia,Emegtei,29,105767.28,2,Ugui,Ugui,41104.82,Ugui
15662500,774,Japan,Eregtei,32,0,2,Tiim,Ugui,10604.48,Ugui
15778526,719,Japan,Emegtei,48,0,2,Ugui,Ugui,78563.66,Ugui
15670584,646,Japan,Eregtei,31,0,1,Tiim,Tiim,170821.43,Tiim
15748069,485,Mongolia,Emegtei,25,134467.26,1,Tiim,Tiim,113266.09,Ugui
15680597,784,Germany,Eregtei,38,138515.02,1,Tiim,Tiim,171768.76,Ugui
15628992,850,Germany,Eregtei,32,128647.98,2,Ugui,Ugui,54416.18,Ugui
15719624,669,Mongolia,Emegtei,38,121858.98,1,Tiim,Ugui,130755.34,Ugui
15812767,731,Japan,Eregtei,70,0,2,Tiim,Tiim,141180.66,Ugui
15689201,721,Mongolia,Emegtei,49,120108.56,1,Ugui,Tiim,183421.76,Ugui
15614716,515,Mongolia,Emegtei,37,196853.62,1,Tiim,Tiim,132770.11,Ugui
15683618,774,Mongolia,Emegtei,35,121418.62,1,Tiim,Tiim,24400.37,Ugui
15799631,585,Japan,Eregtei,36,0,2,Tiim,Tiim,180318.6,Ugui
15692259,695,Mongolia,Emegtei,29,0,2,Tiim,Ugui,111565.45,Ugui
15590966,729,Germany,Emegtei,42,97495.8,2,Ugui,Ugui,2002.5,Ugui
15656426,713,Mongolia,Emegtei,42,0,2,Ugui,Ugui,82565.01,Ugui
15675256,555,Japan,Eregtei,33,127343.4,1,Ugui,Tiim,121789.3,Ugui
15751185,699,Japan,Emegtei,50,158633.61,1,Tiim,Ugui,193785.87,Ugui
15789582,587,Mongolia,Eregtei,55,0,1,Tiim,Ugui,64593.07,Ugui
15651103,762,Japan,Emegtei,69,183744.98,1,Tiim,Tiim,196993.69,Ugui
15672299,510,Mongolia,Eregtei,44,0,2,Tiim,Tiim,175518.31,Ugui
15772250,842,Japan,Eregtei,46,0,1,Ugui,Ugui,17268.02,Ugui
15763922,608,Mongolia,Eregtei,31,79962.92,2,Tiim,Ugui,60901.72,Ugui
15633870,850,Mongolia,Emegtei,36,0,2,Tiim,Tiim,100750.03,Ugui
15624323,642,Mongolia,Eregtei,36,0,2,Tiim,Tiim,195224.91,Ugui
15688612,850,Mongolia,Eregtei,33,140956.99,1,Ugui,Ugui,3510.18,Ugui
15694644,455,Japan,Emegtei,43,0,1,Tiim,Tiim,81250.79,Ugui
15587174,726,Mongolia,Eregtei,29,0,2,Tiim,Tiim,91844.14,Tiim
15579559,544,Japan,Eregtei,30,145241.63,1,Tiim,Tiim,80676.83,Ugui
15775430,651,Germany,Eregtei,31,138008.06,2,Tiim,Ugui,129912.74,Ugui
15623695,814,Mongolia,Emegtei,31,0,2,Tiim,Tiim,142029.17,Ugui
15760849,537,Mongolia,Eregtei,39,0,2,Tiim,Tiim,137651.6,Ugui
15813095,553,Mongolia,Eregtei,37,0,2,Tiim,Ugui,33877.29,Ugui
15705281,800,Japan,Eregtei,38,0,1,Tiim,Ugui,78744.39,Ugui
15812594,791,Mongolia,Eregtei,34,0,2,Tiim,Ugui,96734.46,Ugui
15626322,699,Japan,Emegtei,29,127570.93,2,Tiim,Ugui,164756.81,Ugui
15723105,756,Mongolia,Emegtei,28,0,1,Tiim,Tiim,164394.65,Ugui
15588449,591,Japan,Emegtei,27,107812.67,1,Ugui,Tiim,162501.83,Tiim
15794849,850,Germany,Eregtei,22,91560.58,2,Ugui,Ugui,10541.38,Ugui
15620000,760,Germany,Eregtei,34,121303.77,2,Tiim,Tiim,59325.21,Ugui
15799720,569,Japan,Eregtei,43,161546.68,2,Ugui,Tiim,178187.28,Ugui
15711287,661,Japan,Emegtei,35,128415.45,1,Tiim,Ugui,142626.49,Ugui
15613102,670,Mongolia,Emegtei,31,57530.06,1,Tiim,Tiim,181893.31,Tiim
15621440,694,Mongolia,Eregtei,38,0,2,Ugui,Tiim,156858.2,Ugui
15677146,728,Mongolia,Emegtei,28,142243.54,2,Tiim,Ugui,33074.51,Ugui
15801169,764,Germany,Emegtei,39,138341.51,1,Tiim,Ugui,50072.94,Tiim
15722425,639,Mongolia,Eregtei,32,0,2,Tiim,Ugui,111340.36,Ugui
15682421,683,Mongolia,Emegtei,30,0,2,Ugui,Tiim,100496.84,Tiim
15691910,663,Japan,Eregtei,30,0,3,Tiim,Ugui,101371.05,Ugui
15721779,826,Japan,Eregtei,41,146466.46,2,Ugui,Ugui,180934.67,Ugui
15579548,735,Japan,Eregtei,36,0,2,Tiim,Ugui,105152.17,Ugui
15681075,682,Mongolia,Emegtei,58,0,1,Tiim,Tiim,706.5,Ugui
15607884,663,Mongolia,Emegtei,39,0,2,Tiim,Tiim,101168.9,Ugui
15767757,562,Japan,Emegtei,29,120307.58,1,Tiim,Tiim,6795.61,Ugui
15791550,696,Mongolia,Eregtei,27,87637.26,2,Ugui,Ugui,196111.35,Ugui
15658589,850,Japan,Eregtei,38,94652.04,1,Tiim,Tiim,171960.76,Ugui
15670822,719,Mongolia,Emegtei,22,114415.84,1,Tiim,Tiim,177497.4,Ugui
15629744,804,Mongolia,Emegtei,71,0,2,Ugui,Tiim,147995.96,Ugui
15660768,604,Mongolia,Eregtei,40,84315.02,1,Ugui,Ugui,36209.1,Ugui
15726310,782,Japan,Emegtei,27,0,2,Tiim,Ugui,143614.01,Ugui
15641298,512,Germany,Eregtei,42,93955.83,2,Tiim,Ugui,14828.54,Ugui
15625675,569,Mongolia,Eregtei,36,67087.69,1,Tiim,Ugui,154775.7,Ugui
15713354,597,Germany,Emegtei,22,101528.61,1,Tiim,Ugui,70529,Tiim
15633866,753,Germany,Eregtei,30,110824.52,1,Tiim,Tiim,57896.27,Ugui
15704231,430,Mongolia,Emegtei,33,0,1,Tiim,Tiim,69759.91,Ugui
15735400,756,Mongolia,Eregtei,28,179960.2,1,Tiim,Ugui,89938.08,Ugui
15632826,493,Mongolia,Eregtei,38,134006.77,1,Tiim,Ugui,89578.32,Ugui
15751022,777,Germany,Emegtei,37,121532.17,2,Tiim,Tiim,73464.88,Ugui
15664737,779,Japan,Emegtei,38,0,2,Tiim,Tiim,138542.87,Ugui
15681126,702,Japan,Emegtei,38,0,1,Tiim,Tiim,161888.63,Ugui
15738954,551,Mongolia,Eregtei,35,129717.3,2,Ugui,Ugui,86937.2,Ugui
15662263,749,Germany,Eregtei,22,94762.16,2,Tiim,Tiim,42241.54,Ugui
15621611,742,Germany,Eregtei,55,155196.17,1,Ugui,Tiim,121207.66,Tiim
15783752,752,Germany,Eregtei,29,129514.99,1,Tiim,Tiim,102930.46,Ugui
15709474,740,Germany,Emegtei,57,113386.36,2,Tiim,Tiim,65121.63,Tiim
15701280,576,Mongolia,Eregtei,24,0,1,Ugui,Tiim,78498.04,Tiim
15671104,637,Japan,Eregtei,43,172196.23,1,Tiim,Tiim,104769.96,Ugui
15796434,724,Mongolia,Eregtei,28,97612.12,1,Tiim,Tiim,96498.14,Ugui
15781505,685,Mongolia,Eregtei,20,104719.94,2,Tiim,Ugui,38691.34,Ugui
15625819,625,Mongolia,Emegtei,38,0,1,Tiim,Ugui,164804.02,Ugui
15753174,571,Germany,Eregtei,37,139592.98,3,Tiim,Ugui,104152.65,Tiim
15654067,584,Japan,Emegtei,29,0,2,Tiim,Ugui,88866.92,Ugui
15724719,550,Mongolia,Emegtei,22,139096.85,1,Tiim,Ugui,129890.94,Ugui
15624695,662,Japan,Emegtei,72,140301.72,1,Ugui,Tiim,179258.67,Ugui
15718216,803,Japan,Eregtei,43,0,1,Tiim,Ugui,72051.44,Ugui
15586300,615,Mongolia,Eregtei,66,0,2,Tiim,Tiim,74580.8,Ugui
15783349,481,Japan,Eregtei,39,111233.09,1,Tiim,Tiim,123995.15,Ugui
15725767,701,Mongolia,Eregtei,23,0,2,Tiim,Ugui,38960.59,Ugui
15791925,751,Mongolia,Eregtei,29,147737.63,1,Ugui,Tiim,94951.27,Ugui
15793585,675,Mongolia,Eregtei,35,0,2,Tiim,Tiim,56642.97,Ugui
15576641,733,Germany,Eregtei,40,125725.02,2,Tiim,Tiim,50783.1,Ugui
15749519,822,Mongolia,Eregtei,38,128289.7,3,Tiim,Ugui,9149.96,Tiim
15684960,559,Mongolia,Emegtei,46,0,1,Tiim,Ugui,21006.1,Tiim
15591286,731,Germany,Emegtei,49,88826.07,1,Tiim,Tiim,33759.41,Tiim
15668323,678,Mongolia,Emegtei,41,143443.61,1,Tiim,Ugui,196622.28,Tiim
15608528,645,Mongolia,Emegtei,68,0,4,Tiim,Tiim,176353.87,Tiim
15645184,701,Mongolia,Eregtei,29,0,2,Tiim,Ugui,176943.59,Ugui
15702566,554,Japan,Eregtei,26,149134.46,1,Tiim,Tiim,177966.24,Ugui
15660840,723,Mongolia,Eregtei,30,124119.54,1,Tiim,Ugui,162198.32,Ugui
15750811,766,Germany,Eregtei,44,116822.7,1,Ugui,Ugui,197643.24,Ugui
15733842,597,Mongolia,Emegtei,24,103219.47,1,Tiim,Ugui,60420.07,Ugui
15581526,574,Mongolia,Eregtei,41,0,2,Ugui,Ugui,70550,Ugui
15662751,655,Germany,Emegtei,40,81954.6,1,Tiim,Tiim,198798.44,Tiim
15684319,780,Germany,Emegtei,37,95196.26,1,Tiim,Ugui,126310.39,Tiim
15702190,672,Japan,Eregtei,43,0,2,Tiim,Tiim,64515.5,Ugui
15588517,717,Mongolia,Eregtei,38,0,2,Tiim,Tiim,158580.05,Ugui
15801863,521,Mongolia,Emegtei,32,136555.01,2,Tiim,Tiim,129353.21,Ugui
15584271,633,Mongolia,Eregtei,59,0,1,Tiim,Tiim,137273.97,Ugui
15700366,669,Mongolia,Eregtei,39,119452.03,1,Tiim,Tiim,171575.54,Ugui
15804038,740,Mongolia,Eregtei,44,0,1,Ugui,Tiim,96528,Tiim
15720820,462,Germany,Emegtei,24,69881.09,2,Ugui,Tiim,64421.02,Ugui
15743759,619,Mongolia,Eregtei,39,0,2,Tiim,Tiim,158444.61,Ugui
15749947,665,Mongolia,Emegtei,44,0,2,Tiim,Tiim,66548.58,Ugui
15670496,655,Japan,Emegtei,27,0,2,Ugui,Ugui,108008.05,Ugui
15746664,463,Japan,Eregtei,20,204223.03,1,Tiim,Ugui,128268.39,Ugui
15745533,799,Mongolia,Emegtei,63,110314.21,2,Tiim,Ugui,37464,Tiim
15761497,713,Japan,Emegtei,48,163760.82,1,Ugui,Ugui,157381.14,Tiim
15628600,807,Germany,Emegtei,31,141069.18,3,Tiim,Tiim,194257.11,Ugui
15627002,728,Mongolia,Eregtei,38,115934.74,1,Tiim,Tiim,139059.05,Ugui
15614635,582,Mongolia,Eregtei,52,151457.88,1,Ugui,Tiim,40893.61,Ugui
15731281,704,Germany,Emegtei,35,154206.07,2,Tiim,Tiim,40261.49,Ugui
15814022,714,Mongolia,Emegtei,26,89928.99,1,Tiim,Ugui,46203.31,Ugui
15659194,628,Mongolia,Eregtei,30,89182.09,1,Tiim,Tiim,13126.9,Ugui
15745030,809,Germany,Eregtei,41,79706.25,2,Tiim,Ugui,165675.01,Ugui
15691817,547,Japan,Emegtei,44,0,3,Ugui,Ugui,5459.07,Tiim
15707488,560,Mongolia,Emegtei,27,0,2,Tiim,Ugui,131919.48,Ugui
15784700,811,Mongolia,Eregtei,31,117799.28,1,Tiim,Tiim,182372.35,Ugui
15710397,584,Mongolia,Eregtei,26,0,2,Tiim,Ugui,147600.54,Ugui
15687648,691,Mongolia,Eregtei,28,0,2,Ugui,Ugui,92865.41,Ugui
15732281,680,Germany,Eregtei,34,146422.22,1,Tiim,Ugui,67142.97,Tiim
15607230,588,Germany,Eregtei,33,150186.22,2,Tiim,Tiim,65611.01,Ugui
15567630,721,Germany,Eregtei,40,100275.88,1,Tiim,Ugui,138564.48,Tiim
15587507,850,Mongolia,Eregtei,47,0,1,Tiim,Ugui,187391.02,Tiim
15733904,529,Mongolia,Eregtei,32,147493.89,1,Tiim,Ugui,33656.35,Ugui
15709511,622,Mongolia,Eregtei,43,0,2,Tiim,Ugui,100618.17,Ugui
15579616,683,Mongolia,Emegtei,42,0,2,Ugui,Tiim,198134.9,Ugui
15694852,575,Mongolia,Eregtei,29,121823.4,2,Tiim,Tiim,50368.87,Ugui
15589924,577,Japan,Emegtei,40,0,2,Tiim,Tiim,108787,Ugui
15799300,510,Germany,Eregtei,31,113688.63,1,Tiim,Ugui,33099.41,Tiim
15731330,652,Japan,Emegtei,40,100471.34,1,Tiim,Tiim,124550.88,Ugui
15694129,569,Germany,Emegtei,28,100032.52,1,Tiim,Ugui,5159.21,Tiim
15620372,687,Japan,Eregtei,31,0,2,Ugui,Ugui,48228.1,Ugui
15744622,822,Mongolia,Eregtei,32,116358,1,Tiim,Ugui,108798.36,Ugui
15799815,656,Germany,Emegtei,23,163549.63,1,Ugui,Tiim,21085.12,Ugui
15759250,745,Germany,Eregtei,51,99183.9,1,Tiim,Tiim,28922.25,Ugui
15732643,386,Japan,Emegtei,53,131955.07,1,Tiim,Tiim,62514.65,Tiim
15690540,684,Japan,Emegtei,41,134177.06,1,Ugui,Ugui,177506.66,Ugui
15803078,635,Japan,Emegtei,38,0,2,Tiim,Ugui,90605.05,Ugui
15652180,582,Mongolia,Eregtei,30,0,2,Tiim,Tiim,132029.95,Ugui
15741195,613,Japan,Eregtei,19,0,1,Tiim,Tiim,176903.35,Ugui
15743490,795,Germany,Emegtei,56,94348.94,1,Tiim,Ugui,29239.29,Tiim
15575510,659,Mongolia,Emegtei,32,155584.21,1,Ugui,Tiim,153662.88,Ugui
15732610,745,Mongolia,Emegtei,28,0,2,Tiim,Ugui,154389.18,Ugui
15602909,604,Japan,Emegtei,41,0,2,Tiim,Tiim,166224.39,Ugui
15734058,509,Germany,Eregtei,32,170661.47,1,Tiim,Tiim,21646.2,Ugui
15801788,706,Germany,Emegtei,29,185544.36,1,Tiim,Ugui,171037.63,Ugui
15702462,619,Japan,Emegtei,44,52831.13,1,Tiim,Tiim,112649.22,Tiim
15683416,572,Germany,Eregtei,51,97750.07,3,Tiim,Tiim,193014.26,Tiim
15794187,695,Mongolia,Eregtei,36,114007.5,2,Tiim,Ugui,118120.88,Ugui
15792989,543,Mongolia,Emegtei,71,104308.77,1,Tiim,Tiim,25650.04,Ugui
15613734,640,Mongolia,Emegtei,33,84719.13,2,Tiim,Tiim,113048.79,Ugui
15606177,672,Mongolia,Eregtei,39,0,2,Tiim,Ugui,87372.49,Ugui
15636700,701,Mongolia,Eregtei,39,140236.98,1,Ugui,Tiim,146651.99,Ugui
15645766,634,Japan,Eregtei,25,0,2,Tiim,Tiim,8227.91,Ugui
15671345,531,Japan,Emegtei,42,75302.85,2,Ugui,Ugui,57034.35,Ugui
15652469,699,Mongolia,Eregtei,27,0,2,Tiim,Ugui,93003.21,Ugui
15749638,605,Mongolia,Emegtei,51,104760.82,1,Tiim,Tiim,165574.54,Tiim
15728706,534,Mongolia,Emegtei,49,0,1,Tiim,Ugui,13566.48,Tiim
15735439,449,Japan,Emegtei,31,113693,1,Ugui,Ugui,82796.29,Ugui
15778696,684,Japan,Emegtei,36,174180.39,1,Tiim,Ugui,119830.08,Ugui
15624744,622,Germany,Eregtei,42,115766.26,1,Ugui,Ugui,72155.85,Tiim
15584338,714,Mongolia,Emegtei,40,0,2,Tiim,Ugui,62762.12,Ugui
15726178,712,Japan,Emegtei,48,0,2,Tiim,Ugui,183235.33,Ugui
15794939,783,Mongolia,Emegtei,72,121215.9,2,Tiim,Tiim,105206.48,Ugui
15788068,743,Germany,Eregtei,45,144677.19,3,Tiim,Ugui,22512.44,Tiim
15572956,683,Mongolia,Eregtei,36,115350.63,1,Tiim,Tiim,122305.91,Ugui
15780386,654,Japan,Eregtei,40,105683.63,1,Tiim,Ugui,173617.09,Ugui
15791114,700,Mongolia,Eregtei,37,135179.49,1,Tiim,Ugui,160670.37,Ugui
15708046,744,Japan,Eregtei,31,117551.23,1,Tiim,Ugui,158958.9,Ugui
15719779,645,Germany,Eregtei,25,157404.02,2,Tiim,Ugui,93073.04,Ugui
15591550,525,Japan,Eregtei,36,77910.23,1,Tiim,Ugui,67238.01,Ugui
15639368,732,Mongolia,Eregtei,25,110942.9,1,Ugui,Ugui,172576.56,Ugui
15699830,721,Mongolia,Emegtei,40,0,2,Tiim,Tiim,122580.48,Ugui
15569264,622,Mongolia,Eregtei,32,179305.09,1,Tiim,Tiim,149043.78,Ugui
15595158,654,Germany,Eregtei,31,150593.59,2,Tiim,Tiim,105218.45,Ugui
15599126,529,Mongolia,Emegtei,43,123815.86,1,Tiim,Tiim,78463.99,Tiim
15650575,720,Japan,Emegtei,59,0,2,Tiim,Tiim,160849.43,Tiim
15641490,850,Germany,Emegtei,25,69385.17,2,Tiim,Ugui,87834.24,Ugui
15680234,667,Germany,Eregtei,27,138032.15,1,Tiim,Ugui,166317.71,Ugui
15592230,620,Mongolia,Eregtei,41,0,2,Tiim,Tiim,137309.06,Ugui
15626212,616,Mongolia,Eregtei,29,0,1,Tiim,Tiim,166984.44,Ugui
15700627,637,Germany,Emegtei,46,143500.82,1,Tiim,Ugui,166996.46,Tiim
15782641,710,Japan,Emegtei,29,119670.18,1,Tiim,Ugui,188022.44,Ugui
15784445,717,Japan,Eregtei,33,99106.73,1,Ugui,Ugui,194467.23,Ugui
15813681,786,Germany,Eregtei,24,120135.55,2,Tiim,Tiim,125449.47,Ugui
15596649,651,Mongolia,Emegtei,39,0,1,Tiim,Ugui,137452.57,Ugui
15700460,530,Mongolia,Emegtei,55,120905.03,1,Ugui,Tiim,123475.88,Tiim
15724076,815,Japan,Emegtei,57,0,3,Ugui,Ugui,38941.44,Tiim
15784000,715,Germany,Emegtei,34,102277.52,1,Ugui,Ugui,177852.57,Tiim
15733966,496,Germany,Emegtei,55,125292.53,1,Tiim,Tiim,31532.96,Tiim
15612667,680,Japan,Eregtei,42,0,1,Tiim,Ugui,136377.21,Ugui
15654025,646,Mongolia,Emegtei,51,101629.3,1,Ugui,Ugui,130541.1,Ugui
15589431,807,Germany,Eregtei,47,171937.27,1,Tiim,Tiim,65636.92,Ugui
15578238,727,Mongolia,Eregtei,47,0,2,Tiim,Ugui,193305.35,Ugui
15566269,787,Mongolia,Eregtei,25,0,2,Tiim,Ugui,47307.9,Ugui
15639217,806,Mongolia,Eregtei,34,0,2,Ugui,Ugui,100809.99,Ugui
15688644,603,Mongolia,Eregtei,31,129743.75,1,Tiim,Ugui,109145.2,Ugui
